timestamp,angle_real,angle_calculated,error
62.003155291,34.11271530026442,40.309410095214844,6.1966947949504245
62.195520246,34.11271530026442,39.68421936035156,5.571504060087143
62.20697161,38.70000076293945,39.68421936035156,0.9842185974121094
62.385551191,38.70000076293945,38.913936614990234,0.21393585205078125
62.403468003,37.95000076293945,38.913936614990234,0.9639358520507812
62.600409437,37.29999923706055,38.913936614990234,1.6139373779296875
62.60681305,37.29999923706055,38.31949234008789,1.0194931030273438
62.785591823,37.29999923706055,37.30003356933594,3.4332275390625e-05
62.801547152,36.5,37.30003356933594,0.8000335693359375
62.98521481,36.5,36.488895416259766,0.011104583740234375
63.185289052,36.5,35.80274200439453,0.6972579956054688
63.400760473,36.5,35.14842224121094,1.3515777587890625
63.610077423,36.5,34.57334899902344,1.9266510009765625
63.794597079,36.5,34.05774688720703,2.4422531127929688
63.805455935,33.29999923706055,34.05774688720703,0.7577476501464844
63.993635514,33.29999923706055,33.52948760986328,0.22948837280273438
64.193534691,33.29999923706055,33.278343200683594,0.021656036376953125
64.396339754,33.29999923706055,33.0804557800293,0.21954345703125
64.59779951,33.29999923706055,32.795509338378906,0.5044898986816406
64.604033291,31.899999618530273,32.795509338378906,0.8955097198486328
64.796616861,31.899999618530273,32.37457275390625,0.47457313537597656
64.805201527,31.649999618530273,32.37457275390625,0.7245731353759766
64.999036523,31.649999618530273,32.07326126098633,0.4232616424560547
65.199936183,31.649999618530273,31.516399383544922,0.13360023498535156
65.397076795,31.649999618530273,30.93960189819336,0.7103977203369141
65.596670327,29.899999618530273,30.93960189819336,1.039602279663086
65.600944942,29.899999618530273,30.49460220336914,0.5946025848388672
65.810212756,29.899999618530273,29.92984390258789,0.029844284057617188
65.997706084,28.649999618530273,29.92984390258789,1.2798442840576172
66.004018017,28.649999618530273,29.224409103393555,0.5744094848632812
66.199640581,28.649999618530273,28.554967880249023,0.09503173828125
66.205066503,27.799999237060547,28.554967880249023,0.7549686431884766
66.416122403,27.799999237060547,27.918712615966797,0.11871337890625
66.612688667,27.799999237060547,27.222412109375,0.5775871276855469
66.81789336,27.799999237060547,26.53253936767578,1.2674598693847656
67.014126723,27.799999237060547,25.682771682739258,2.117227554321289
67.205536692,27.799999237060547,25.000022888183594,2.799976348876953
67.409835601,27.799999237060547,24.4029483795166,3.3970508575439453
67.600247986,27.249999237060546,24.4029483795166,2.8470508575439446
