timestamp,angle_real_hitch,error_hitch,angle_real_beta,error_beta,angle_calculated
72.654,-350.26,365.45,9.74,5.45,15.19
72.657,-350.26,365.45,9.74,5.45,15.19
72.668,-350.26,365.48,9.74,5.48,15.22
72.704,-350.26,365.59,9.74,5.59,15.33
72.706,-350.26,365.59,9.74,5.59,15.33
72.708,-350.26,365.59,9.74,5.59,15.33
72.742,-350.26,365.67,9.74,5.67,15.41
72.757,-350.26,365.67,9.74,5.67,15.41
72.762,-350.26,365.67,9.74,5.67,15.41
72.771,-350.26,365.66,9.74,5.66,15.41
72.807,-350.26,365.66,9.74,5.66,15.41
72.808,-350.26,365.66,9.74,5.66,15.41
72.810,-350.26,365.92,9.74,5.92,15.66
72.839,-350.26,365.78,9.74,5.78,15.52
72.857,-350.26,365.78,9.74,5.78,15.52
72.860,-350.26,365.78,9.74,5.78,15.52
72.875,-350.26,366.08,9.74,6.08,15.83
72.908,-350.26,366.08,9.74,6.08,15.83
72.912,-350.26,366.08,9.74,6.08,15.83
72.915,-350.26,365.95,9.74,5.95,15.70
72.943,-350.26,366.13,9.74,6.13,15.87
72.959,-350.26,366.13,9.74,6.13,15.87
72.961,-350.26,366.13,9.74,6.13,15.87
72.980,-350.26,366.16,9.74,6.16,15.90
73.009,-350.26,366.16,9.74,6.16,15.90
73.012,-350.26,366.16,9.74,6.16,15.90
73.017,-350.26,366.21,9.74,6.21,15.95
73.049,-350.26,366.29,9.74,6.29,16.03
73.060,-350.26,366.29,9.74,6.29,16.03
73.063,-350.26,366.29,9.74,6.29,16.03
73.084,-350.26,366.33,9.74,6.33,16.07
73.112,-350.26,366.33,9.74,6.33,16.07
73.115,-350.26,366.33,9.74,6.33,16.07
73.117,-350.26,366.36,9.74,6.36,16.10
73.152,-350.26,366.50,9.74,6.50,16.24
73.162,-350.26,366.50,9.74,6.50,16.24
73.163,-350.26,366.50,9.74,6.50,16.24
73.188,-350.26,366.56,9.74,6.56,16.30
73.212,-350.26,366.56,9.74,6.56,16.30
73.216,-350.26,366.56,9.74,6.56,16.30
73.221,-350.26,366.41,9.74,6.41,16.15
73.257,-350.26,366.52,9.74,6.52,16.26
73.263,-350.26,366.52,9.74,6.52,16.26
73.265,-350.26,366.52,9.74,6.52,16.26
73.292,-350.26,366.69,9.74,6.69,16.43
73.314,-350.26,366.69,9.74,6.69,16.43
73.317,-350.26,366.69,9.74,6.69,16.43
73.324,-350.26,366.73,9.74,6.73,16.47
73.359,-350.26,366.62,9.74,6.62,16.36
73.364,-350.26,366.62,9.74,6.62,16.36
73.365,-350.26,366.62,9.74,6.62,16.36
73.391,-350.26,366.95,9.74,6.95,16.69
73.415,-350.26,366.95,9.74,6.95,16.69
73.419,-350.26,366.95,9.74,6.95,16.69
73.428,-350.26,366.79,9.74,6.79,16.53
73.465,-350.26,366.67,9.74,6.67,16.41
73.469,-350.26,366.67,9.74,6.67,16.41
73.470,-350.26,366.67,9.74,6.67,16.41
73.497,-350.26,366.89,9.74,6.89,16.63
73.516,-350.26,366.89,9.74,6.89,16.63
73.519,-350.26,366.89,9.74,6.89,16.63
73.531,-350.26,367.06,9.74,7.06,16.80
73.567,-350.26,367.06,9.74,7.06,16.80
73.570,-350.26,367.06,9.74,7.06,16.80
73.572,-350.26,367.05,9.74,7.05,16.80
73.601,-350.26,366.96,9.74,6.96,16.70
73.618,-350.26,366.96,9.74,6.96,16.70
73.620,-350.26,366.96,9.74,6.96,16.70
73.635,-350.26,366.88,9.74,6.88,16.62
73.667,-350.26,366.94,9.74,6.94,16.68
73.672,-350.26,366.94,9.74,6.94,16.68
73.676,-350.26,366.94,9.74,6.94,16.68
73.705,-350.26,366.93,9.74,6.93,16.67
73.721,-350.26,366.93,9.74,6.93,16.67
73.724,-350.26,366.93,9.74,6.93,16.67
73.741,-350.26,366.89,9.74,6.89,16.63
73.771,-350.26,366.89,9.74,6.89,16.63
73.773,-350.26,366.89,9.74,6.89,16.63
73.774,-350.26,366.74,9.74,6.74,16.48
73.808,-350.26,366.73,9.74,6.73,16.47
73.822,-350.26,366.73,9.74,6.73,16.47
73.826,-350.26,366.73,9.74,6.73,16.47
73.843,-350.26,366.71,9.74,6.71,16.45
73.872,-350.26,366.71,9.74,6.71,16.45
73.873,-350.26,366.71,9.74,6.71,16.45
73.876,-350.26,366.72,9.74,6.72,16.46
73.911,-350.26,366.73,9.74,6.73,16.47
73.922,-350.26,366.73,9.74,6.73,16.47
73.923,-350.26,366.73,9.74,6.73,16.47
73.945,-350.26,366.75,9.74,6.75,16.49
73.973,-350.26,366.75,9.74,6.75,16.49
73.976,-350.26,366.75,9.74,6.75,16.49
73.983,-350.26,366.73,9.74,6.73,16.47
74.016,-350.26,366.73,9.74,6.73,16.47
74.024,-350.26,366.73,9.74,6.73,16.47
74.029,-350.26,366.73,9.74,6.73,16.47
74.048,-350.26,366.76,9.74,6.76,16.50
74.075,-350.26,366.76,9.74,6.76,16.50
74.079,-350.26,366.76,9.74,6.76,16.50
74.084,-350.26,366.77,9.74,6.77,16.51
74.121,-350.26,366.82,9.74,6.82,16.57
74.125,-350.26,366.82,9.74,6.82,16.57
74.126,-350.26,366.82,9.74,6.82,16.57
74.152,-350.26,366.84,9.74,6.84,16.58
74.177,-350.26,366.84,9.74,6.84,16.58
74.181,-350.26,366.84,9.74,6.84,16.58
74.190,-350.26,366.74,9.74,6.74,16.49
74.222,-350.26,366.78,9.74,6.78,16.52
74.226,-350.26,366.78,9.74,6.78,16.52
74.228,-350.26,366.78,9.74,6.78,16.52
74.255,-350.26,366.80,9.74,6.80,16.54
74.277,-350.26,366.80,9.74,6.80,16.54
74.280,-350.26,366.80,9.74,6.80,16.54
74.292,-350.26,366.76,9.74,6.76,16.50
74.323,-350.26,366.74,9.74,6.74,16.48
74.328,-350.26,366.74,9.74,6.74,16.48
74.332,-350.26,366.74,9.74,6.74,16.48
74.359,-350.26,366.83,9.74,6.83,16.57
74.379,-350.26,366.83,9.74,6.83,16.57
74.380,-350.26,366.83,9.74,6.83,16.57
74.398,-350.26,366.86,9.74,6.86,16.61
74.430,-350.26,366.86,9.74,6.86,16.61
74.434,-350.26,366.86,9.74,6.86,16.61
74.438,-350.26,366.77,9.74,6.77,16.52
74.465,-350.26,366.73,9.74,6.73,16.47
74.480,-350.26,366.73,9.74,6.73,16.47
74.481,-350.26,366.73,9.74,6.73,16.47
74.496,-350.26,366.72,9.74,6.72,16.46
74.530,-350.26,366.72,9.74,6.72,16.46
74.534,-350.26,366.72,9.74,6.72,16.46
74.537,-350.26,366.72,9.74,6.72,16.46
74.568,-350.26,366.71,9.74,6.71,16.45
74.582,-350.26,366.71,9.74,6.71,16.45
74.587,-350.26,366.71,9.74,6.71,16.45
74.600,-350.26,366.85,9.74,6.85,16.59
74.632,-350.26,366.85,9.74,6.85,16.59
74.635,-350.26,366.85,9.74,6.85,16.59
74.636,-350.26,366.82,9.74,6.82,16.56
74.673,-350.26,366.80,9.74,6.80,16.54
74.682,-350.26,366.80,9.74,6.80,16.54
74.686,-350.26,366.80,9.74,6.80,16.54
74.705,-350.26,366.75,9.74,6.75,16.49
74.734,-350.26,366.75,9.74,6.75,16.49
74.739,-350.26,366.75,9.74,6.75,16.49
74.743,-350.26,366.77,9.74,6.77,16.51
74.772,-350.26,366.80,9.74,6.80,16.54
74.784,-350.26,366.80,9.74,6.80,16.54
74.788,-350.26,366.80,9.74,6.80,16.54
74.809,-350.26,366.76,9.74,6.76,16.50
74.834,-350.26,366.76,9.74,6.76,16.50
74.839,-350.26,366.76,9.74,6.76,16.50
74.846,-350.26,366.76,9.74,6.76,16.50
74.879,-350.26,366.74,9.74,6.74,16.48
74.885,-350.26,366.74,9.74,6.74,16.48
74.888,-350.26,366.74,9.74,6.74,16.48
74.916,-350.26,366.77,9.74,6.77,16.51
74.936,-350.26,366.77,9.74,6.77,16.51
74.938,-350.26,366.77,9.74,6.77,16.51
74.947,-350.26,366.76,9.74,6.76,16.50
74.979,-350.26,366.73,9.74,6.73,16.47
74.987,-350.26,366.73,9.74,6.73,16.47
74.989,-350.26,366.73,9.74,6.73,16.47
75.016,-350.26,366.81,9.74,6.81,16.55
75.039,-350.26,366.81,9.74,6.81,16.55
75.041,-350.26,366.81,9.74,6.81,16.55
75.047,-350.26,366.78,9.74,6.78,16.52
75.085,-350.26,366.79,9.74,6.79,16.53
75.088,-350.26,366.79,9.74,6.79,16.53
75.089,-350.26,366.79,9.74,6.79,16.53
75.121,-350.26,366.75,9.74,6.75,16.49
75.139,-350.26,366.75,9.74,6.75,16.49
75.141,-350.26,366.75,9.74,6.75,16.49
75.153,-350.26,366.77,9.74,6.77,16.51
75.187,-350.26,366.77,9.74,6.77,16.51
75.190,-350.26,366.77,9.74,6.77,16.51
75.192,-350.26,366.77,9.74,6.77,16.51
75.224,-350.26,366.79,9.74,6.79,16.53
75.239,-350.26,366.79,9.74,6.79,16.53
75.241,-350.26,366.79,9.74,6.79,16.53
75.255,-350.26,366.76,9.74,6.76,16.50
75.290,-350.26,366.76,9.74,6.76,16.50
75.292,-350.26,366.76,9.74,6.76,16.50
75.293,-350.26,366.75,9.74,6.75,16.49
75.323,-350.26,366.78,9.74,6.78,16.52
75.341,-350.26,366.78,9.74,6.78,16.52
75.343,-350.26,366.78,9.74,6.78,16.52
75.360,-350.26,366.76,9.74,6.76,16.50
75.391,-350.26,366.76,9.74,6.76,16.50
75.393,-350.26,366.76,9.74,6.76,16.50
75.395,-350.26,366.81,9.74,6.81,16.56
75.429,-350.26,366.84,9.74,6.84,16.58
75.443,-350.26,366.84,9.74,6.84,16.58
75.444,-350.26,366.84,9.74,6.84,16.58
75.463,-350.26,366.86,9.74,6.86,16.60
75.493,-350.26,366.86,9.74,6.86,16.60
75.494,-350.26,366.86,9.74,6.86,16.60
75.499,-350.26,366.83,9.74,6.83,16.57
75.531,-350.26,366.79,9.74,6.79,16.53
75.543,-350.26,366.79,9.74,6.79,16.53
75.547,-350.26,366.79,9.74,6.79,16.53
75.568,-350.26,366.75,9.74,6.75,16.49
75.594,-350.26,366.75,9.74,6.75,16.49
75.598,-350.26,366.75,9.74,6.75,16.49
75.600,-350.26,366.78,9.74,6.78,16.52
75.636,-350.26,366.77,9.74,6.77,16.51
75.645,-350.26,366.77,9.74,6.77,16.51
75.648,-350.26,366.77,9.74,6.77,16.51
75.672,-350.26,366.73,9.74,6.73,16.47
75.696,-350.26,366.73,9.74,6.73,16.47
75.699,-350.26,366.73,9.74,6.73,16.47
75.703,-350.26,366.72,9.74,6.72,16.46
75.740,-350.26,366.74,9.74,6.74,16.49
75.746,-350.26,366.74,9.74,6.74,16.49
75.749,-350.26,366.74,9.74,6.74,16.49
75.775,-350.26,366.78,9.74,6.78,16.52
75.797,-350.26,366.78,9.74,6.78,16.52
75.799,-350.26,366.78,9.74,6.78,16.52
75.807,-350.26,366.81,9.74,6.81,16.55
75.845,-350.26,366.84,9.74,6.84,16.58
75.848,-350.26,366.84,9.74,6.84,16.58
75.851,-350.26,366.84,9.74,6.84,16.58
75.879,-350.26,366.84,9.74,6.84,16.58
75.898,-350.26,366.84,9.74,6.84,16.58
75.899,-350.26,366.84,9.74,6.84,16.58
75.912,-350.26,366.86,9.74,6.86,16.60
75.947,-350.26,366.80,9.74,6.80,16.55
75.951,-350.26,366.80,9.74,6.80,16.55
75.955,-350.26,366.80,9.74,6.80,16.55
75.980,-350.26,366.80,9.74,6.80,16.54
76.001,-350.26,366.80,9.74,6.80,16.54
76.003,-350.26,366.80,9.74,6.80,16.54
76.016,-350.26,366.78,9.74,6.78,16.53
76.050,-350.26,366.73,9.74,6.73,16.48
76.054,-350.26,366.73,9.74,6.73,16.48
76.058,-350.26,366.73,9.74,6.73,16.48
76.084,-350.26,366.73,9.74,6.73,16.47
76.101,-350.26,366.73,9.74,6.73,16.47
76.104,-350.26,366.73,9.74,6.73,16.47
76.120,-350.26,366.74,9.74,6.74,16.48
76.153,-350.26,366.80,9.74,6.80,16.54
76.154,-350.26,366.80,9.74,6.80,16.54
76.155,-350.26,366.80,9.74,6.80,16.54
76.187,-350.26,366.85,9.74,6.85,16.59
76.204,-350.26,366.85,9.74,6.85,16.59
76.205,-350.26,366.85,9.74,6.85,16.59
76.225,-350.26,366.83,9.74,6.83,16.57
76.255,-350.26,366.83,9.74,6.83,16.57
76.256,-350.26,366.83,9.74,6.83,16.57
76.258,-350.26,366.80,9.74,6.80,16.55
76.291,-350.26,366.77,9.74,6.77,16.51
76.305,-350.26,366.77,9.74,6.77,16.51
76.307,-350.26,366.77,9.74,6.77,16.51
76.329,-350.26,366.78,9.74,6.78,16.52
76.356,-350.26,366.78,9.74,6.78,16.52
76.359,-350.26,366.78,9.74,6.78,16.52
76.361,-350.26,366.77,9.74,6.77,16.51
76.396,-350.26,366.73,9.74,6.73,16.47
76.407,-350.26,366.73,9.74,6.73,16.47
76.408,-350.26,366.73,9.74,6.73,16.47
76.429,-350.26,366.76,9.74,6.76,16.50
76.458,-350.26,366.76,9.74,6.76,16.50
76.461,-350.26,366.76,9.74,6.76,16.50
76.465,-350.26,366.76,9.74,6.76,16.50
76.499,-350.26,366.75,9.74,6.75,16.49
76.508,-350.26,366.75,9.74,6.75,16.49
76.512,-350.26,366.75,9.74,6.75,16.49
76.531,-350.26,366.78,9.74,6.78,16.52
76.559,-350.26,366.78,9.74,6.78,16.52
76.562,-350.26,366.78,9.74,6.78,16.52
76.569,-350.26,366.78,9.74,6.78,16.52
76.609,-350.26,366.78,9.74,6.78,16.52
76.612,-350.26,366.78,9.74,6.78,16.52
76.614,-350.26,366.78,9.74,6.78,16.52
76.637,-350.26,366.78,9.74,6.78,16.52
76.660,-350.26,366.78,9.74,6.78,16.52
76.664,-350.26,366.78,9.74,6.78,16.52
76.673,-350.26,366.76,9.74,6.76,16.50
76.705,-350.26,366.75,9.74,6.75,16.49
76.711,-350.26,366.75,9.74,6.75,16.49
76.715,-350.26,366.75,9.74,6.75,16.49
76.740,-350.26,366.74,9.74,6.74,16.48
76.763,-350.26,366.74,9.74,6.74,16.48
76.767,-350.26,366.74,9.74,6.74,16.48
76.777,-350.26,366.74,9.74,6.74,16.48
76.810,-350.26,366.76,9.74,6.76,16.50
76.814,-350.26,366.76,9.74,6.76,16.50
76.817,-350.26,366.76,9.74,6.76,16.50
76.846,-350.26,366.76,9.74,6.76,16.50
76.864,-350.26,366.76,9.74,6.76,16.50
76.867,-350.26,366.76,9.74,6.76,16.50
76.880,-350.26,366.76,9.74,6.76,16.50
76.912,-350.26,366.76,9.74,6.76,16.50
76.916,-350.26,366.76,9.74,6.76,16.50
76.918,-350.26,366.76,9.74,6.76,16.50
76.947,-350.26,366.78,9.74,6.78,16.52
76.966,-350.26,366.78,9.74,6.78,16.52
76.971,-350.26,366.78,9.74,6.78,16.52
76.979,-350.26,366.77,9.74,6.77,16.51
77.016,-350.26,366.77,9.74,6.77,16.51
77.021,-350.26,366.77,9.74,6.77,16.51
77.026,-350.26,366.76,9.74,6.76,16.50
77.054,-350.26,366.77,9.74,6.77,16.51
77.070,-350.26,366.77,9.74,6.77,16.51
77.075,-350.26,366.77,9.74,6.77,16.51
77.087,-350.26,366.77,9.74,6.77,16.51
77.117,-350.26,366.77,9.74,6.77,16.51
77.118,-350.26,366.77,9.74,6.77,16.51
77.120,-350.26,366.75,9.74,6.75,16.50
77.156,-350.26,366.76,9.74,6.76,16.50
77.168,-350.26,366.76,9.74,6.76,16.50
77.173,-350.26,366.76,9.74,6.76,16.50
77.188,-350.26,366.74,9.74,6.74,16.48
77.218,-350.26,366.74,9.74,6.74,16.48
77.220,-350.26,366.74,9.74,6.74,16.48
77.223,-350.26,366.76,9.74,6.76,16.50
77.256,-350.26,366.76,9.74,6.76,16.50
77.270,-350.26,366.76,9.74,6.76,16.50
77.274,-350.26,366.76,9.74,6.76,16.50
77.292,-350.26,366.76,9.74,6.76,16.50
77.321,-350.26,366.76,9.74,6.76,16.50
77.324,-350.26,366.76,9.74,6.76,16.50
77.329,-350.26,366.75,9.74,6.75,16.49
77.361,-350.26,366.77,9.74,6.77,16.51
77.371,-350.26,366.77,9.74,6.77,16.51
77.374,-350.26,366.77,9.74,6.77,16.51
77.396,-350.26,366.76,9.74,6.76,16.50
77.423,-350.26,366.76,9.74,6.76,16.50
77.427,-350.26,366.76,9.74,6.76,16.50
77.431,-350.26,366.75,9.74,6.75,16.49
77.463,-350.26,366.77,9.74,6.77,16.51
77.473,-350.26,366.77,9.74,6.77,16.51
77.480,-350.26,366.77,9.74,6.77,16.51
77.500,-350.26,366.75,9.74,6.75,16.49
77.523,-350.26,366.75,9.74,6.75,16.49
77.526,-350.26,366.75,9.74,6.75,16.49
77.532,-350.26,366.77,9.74,6.77,16.51
77.570,-350.26,366.75,9.74,6.75,16.49
77.573,-350.26,366.75,9.74,6.75,16.49
77.574,-350.26,366.75,9.74,6.75,16.49
77.603,-350.26,366.74,9.74,6.74,16.48
77.625,-350.26,366.74,9.74,6.74,16.48
77.628,-350.26,366.74,9.74,6.74,16.48
77.636,-350.26,366.77,9.74,6.77,16.51
77.671,-350.26,366.78,9.74,6.78,16.52
77.675,-350.26,366.78,9.74,6.78,16.52
77.677,-350.26,366.78,9.74,6.78,16.52
77.707,-350.26,366.76,9.74,6.76,16.50
77.726,-350.26,366.76,9.74,6.76,16.50
77.730,-350.26,366.76,9.74,6.76,16.50
77.740,-350.26,366.77,9.74,6.77,16.51
77.777,-350.26,366.74,9.74,6.74,16.48
77.781,-350.26,366.74,9.74,6.74,16.48
77.783,-350.26,366.74,9.74,6.74,16.48
77.810,-350.26,366.76,9.74,6.76,16.50
77.828,-350.26,366.76,9.74,6.76,16.50
77.832,-350.26,366.76,9.74,6.76,16.50
77.844,-350.26,366.76,9.74,6.76,16.50
77.879,-350.26,366.76,9.74,6.76,16.50
77.882,-350.26,366.76,9.74,6.76,16.50
77.885,-350.26,366.76,9.74,6.76,16.51
77.911,-350.26,366.73,9.74,6.73,16.47
77.929,-350.26,366.73,9.74,6.73,16.47
77.933,-350.26,366.73,9.74,6.73,16.47
77.948,-350.26,366.80,9.74,6.80,16.54
77.980,-350.26,366.80,9.74,6.80,16.54
77.984,-350.26,366.77,9.74,6.77,16.51
77.987,-350.26,366.77,9.74,6.77,16.51
78.016,-350.26,366.75,9.74,6.75,16.49
78.031,-350.26,366.75,9.74,6.75,16.49
78.035,-350.26,366.75,9.74,6.75,16.49
78.051,-350.26,366.76,9.74,6.76,16.50
78.081,-350.26,366.76,9.74,6.76,16.50
78.085,-350.26,366.76,9.74,6.76,16.50
78.088,-350.26,366.77,9.74,6.77,16.51
78.119,-350.26,366.78,9.74,6.78,16.52
78.132,-350.26,366.78,9.74,6.78,16.52
78.133,-350.26,366.78,9.74,6.78,16.52
78.155,-350.26,366.77,9.74,6.77,16.51
78.183,-350.26,366.77,9.74,6.77,16.51
78.186,-350.26,366.77,9.74,6.77,16.51
78.190,-350.26,366.76,9.74,6.76,16.50
78.225,-350.26,366.75,9.74,6.75,16.49
78.233,-350.26,366.75,9.74,6.75,16.49
78.234,-350.26,366.75,9.74,6.75,16.49
78.261,-350.26,366.77,9.74,6.77,16.51
78.284,-350.26,366.77,9.74,6.77,16.51
78.287,-350.26,366.77,9.74,6.77,16.51
78.293,-350.26,366.77,9.74,6.77,16.52
78.327,-350.26,366.78,9.74,6.78,16.52
78.334,-350.26,366.78,9.74,6.78,16.52
78.338,-350.26,366.78,9.74,6.78,16.52
78.360,-350.26,366.77,9.74,6.77,16.51
78.385,-350.26,366.77,9.74,6.77,16.51
78.389,-350.26,366.77,9.74,6.77,16.51
78.395,-350.26,366.77,9.74,6.77,16.51
78.432,-350.26,366.77,9.74,6.77,16.51
78.436,-350.26,366.77,9.74,6.77,16.51
78.438,-350.26,366.77,9.74,6.77,16.51
78.464,-350.26,366.76,9.74,6.76,16.50
78.486,-350.26,366.76,9.74,6.76,16.50
78.490,-350.26,366.76,9.74,6.76,16.50
78.498,-350.26,366.76,9.74,6.76,16.50
78.536,-350.26,366.78,9.74,6.78,16.52
78.539,-350.26,366.78,9.74,6.78,16.52
78.543,-350.26,366.78,9.74,6.78,16.52
78.567,-350.26,366.79,9.74,6.79,16.53
78.588,-350.26,366.79,9.74,6.79,16.53
78.591,-350.26,366.79,9.74,6.79,16.53
78.603,-350.26,366.79,9.74,6.79,16.54
78.635,-350.26,366.79,9.74,6.79,16.53
78.639,-350.26,366.79,9.74,6.79,16.53
78.642,-350.26,366.79,9.74,6.79,16.53
78.672,-350.26,366.78,9.74,6.78,16.52
78.689,-350.26,366.78,9.74,6.78,16.52
78.693,-350.26,366.78,9.74,6.78,16.52
78.709,-350.26,366.81,9.74,6.81,16.55
78.739,-350.26,366.81,9.74,6.81,16.55
78.742,-350.26,366.79,9.74,6.79,16.53
78.743,-350.26,366.79,9.74,6.79,16.53
78.776,-350.26,366.84,9.74,6.84,16.58
78.790,-350.26,366.84,9.74,6.84,16.58
78.795,-350.26,366.84,9.74,6.84,16.58
78.812,-350.26,366.81,9.74,6.81,16.55
78.841,-350.26,366.81,9.74,6.81,16.55
78.844,-350.26,366.81,9.74,6.81,16.55
78.848,-350.26,366.81,9.74,6.81,16.55
78.879,-350.26,366.83,9.74,6.83,16.57
78.891,-350.26,366.83,9.74,6.83,16.57
78.895,-350.26,366.83,9.74,6.83,16.57
78.911,-350.26,366.82,9.74,6.82,16.56
78.942,-350.26,366.82,9.74,6.82,16.56
78.944,-350.26,366.82,9.74,6.82,16.56
78.946,-350.26,366.79,9.74,6.79,16.53
78.984,-350.26,366.80,9.74,6.80,16.55
78.993,-350.26,366.80,9.74,6.80,16.55
78.995,-350.26,366.80,9.74,6.80,16.55
79.015,-350.26,366.82,9.74,6.82,16.56
79.043,-350.26,366.82,9.74,6.82,16.56
79.046,-350.26,366.82,9.74,6.82,16.56
79.051,-350.26,366.81,9.74,6.81,16.55
79.087,-350.26,366.84,9.74,6.84,16.58
79.094,-350.26,366.84,9.74,6.84,16.58
79.097,-350.26,366.84,9.74,6.84,16.58
79.119,-350.26,366.83,9.74,6.83,16.57
79.145,-350.26,366.83,9.74,6.83,16.57
79.149,-350.26,366.83,9.74,6.83,16.57
79.157,-350.26,366.80,9.74,6.80,16.54
79.187,-350.26,366.79,9.74,6.79,16.53
79.195,-350.26,366.79,9.74,6.79,16.53
79.197,-350.26,366.79,9.74,6.79,16.53
79.223,-350.26,366.79,9.74,6.79,16.53
79.246,-350.26,366.79,9.74,6.79,16.53
79.249,-350.26,366.79,9.74,6.79,16.53
79.261,-350.26,366.81,9.74,6.81,16.55
79.293,-350.26,366.81,9.74,6.81,16.55
79.296,-350.26,366.81,9.74,6.81,16.55
79.297,-350.26,366.81,9.74,6.81,16.55
79.331,-350.26,366.79,9.74,6.79,16.53
79.347,-350.26,366.79,9.74,6.79,16.53
79.351,-350.26,366.79,9.74,6.79,16.53
79.363,-350.26,366.83,9.74,6.83,16.57
79.396,-350.26,366.82,9.74,6.82,16.56
79.399,-350.26,366.82,9.74,6.82,16.56
79.402,-350.26,366.82,9.74,6.82,16.56
79.431,-350.26,366.82,9.74,6.82,16.56
79.449,-350.26,366.82,9.74,6.82,16.56
79.453,-350.26,366.82,9.74,6.82,16.56
79.464,-350.26,366.83,9.74,6.83,16.57
79.499,-350.26,366.81,9.74,6.81,16.55
79.502,-350.26,366.81,9.74,6.81,16.55
79.505,-350.26,366.81,9.74,6.81,16.55
79.535,-350.26,366.83,9.74,6.83,16.57
79.549,-350.26,366.83,9.74,6.83,16.57
79.554,-350.26,366.83,9.74,6.83,16.57
79.567,-350.26,366.80,9.74,6.80,16.54
79.601,-350.26,366.80,9.74,6.80,16.54
79.604,-350.26,366.80,9.74,6.80,16.54
79.607,-350.26,366.82,9.74,6.82,16.56
79.641,-350.26,366.82,9.74,6.82,16.56
79.652,-350.26,366.82,9.74,6.82,16.56
79.656,-350.26,366.82,9.74,6.82,16.56
79.673,-350.26,366.79,9.74,6.79,16.53
79.702,-350.26,366.79,9.74,6.79,16.53
79.706,-350.26,366.79,9.74,6.79,16.53
79.708,-350.26,366.82,9.74,6.82,16.56
79.740,-350.26,366.82,9.74,6.82,16.56
79.754,-350.26,366.82,9.74,6.82,16.56
79.758,-350.26,366.82,9.74,6.82,16.56
79.775,-350.26,366.81,9.74,6.81,16.55
79.805,-350.26,366.81,9.74,6.81,16.55
79.808,-350.26,366.81,9.74,6.81,16.55
79.812,-350.26,366.80,9.74,6.80,16.54
79.843,-350.26,366.81,9.74,6.81,16.55
79.855,-350.26,366.81,9.74,6.81,16.55
79.860,-350.26,366.81,9.74,6.81,16.55
79.881,-350.26,366.81,9.74,6.81,16.55
79.906,-350.26,366.81,9.74,6.81,16.55
79.909,-350.26,366.81,9.74,6.81,16.55
79.914,-350.26,366.82,9.74,6.82,16.56
79.949,-350.26,366.80,9.74,6.80,16.54
79.956,-350.26,366.80,9.74,6.80,16.54
79.960,-350.26,366.80,9.74,6.80,16.54
79.983,-350.26,366.83,9.74,6.83,16.57
80.007,-350.26,366.83,9.74,6.83,16.57
80.009,-350.26,366.83,9.74,6.83,16.57
80.015,-350.26,366.80,9.74,6.80,16.54
80.052,-350.26,366.82,9.74,6.82,16.56
80.058,-350.26,366.82,9.74,6.82,16.56
80.061,-350.26,366.82,9.74,6.82,16.56
80.089,-350.26,366.81,9.74,6.81,16.55
80.109,-350.26,366.81,9.74,6.81,16.55
80.113,-350.26,366.81,9.74,6.81,16.55
80.119,-350.26,366.82,9.74,6.82,16.56
80.157,-350.26,366.81,9.74,6.81,16.56
80.161,-350.26,366.81,9.74,6.81,16.56
80.165,-350.26,366.81,9.74,6.81,16.56
80.192,-350.26,366.81,9.74,6.81,16.55
80.210,-350.26,366.81,9.74,6.81,16.55
80.214,-350.26,366.81,9.74,6.81,16.55
80.224,-350.26,366.82,9.74,6.82,16.56
80.259,-350.26,366.81,9.74,6.81,16.55
80.263,-350.26,366.81,9.74,6.81,16.55
80.266,-350.26,366.81,9.74,6.81,16.55
80.291,-350.26,366.83,9.74,6.83,16.57
80.312,-350.26,366.83,9.74,6.83,16.57
80.315,-350.26,366.83,9.74,6.83,16.57
80.328,-350.26,366.80,9.74,6.80,16.54
80.362,-350.26,366.80,9.74,6.80,16.54
80.365,-350.26,366.80,9.74,6.80,16.54
80.369,-350.26,366.81,9.74,6.81,16.55
80.396,-350.26,366.79,9.74,6.79,16.53
80.413,-350.26,366.79,9.74,6.79,16.53
80.416,-350.26,366.79,9.74,6.79,16.53
80.432,-350.26,366.81,9.74,6.81,16.55
80.463,-350.26,366.81,9.74,6.81,16.55
80.467,-350.26,366.81,9.74,6.81,16.55
80.470,-350.26,366.81,9.74,6.81,16.55
80.499,-350.26,366.82,9.74,6.82,16.56
80.514,-350.26,366.82,9.74,6.82,16.56
80.516,-350.26,366.82,9.74,6.82,16.56
80.535,-350.26,366.80,9.74,6.80,16.55
80.564,-350.26,366.80,9.74,6.80,16.55
80.568,-350.26,366.80,9.74,6.80,16.55
80.570,-350.26,366.81,9.74,6.81,16.55
80.606,-350.26,366.81,9.74,6.81,16.55
80.616,-350.26,366.81,9.74,6.81,16.55
80.619,-350.26,366.81,9.74,6.81,16.55
80.640,-350.26,366.80,9.74,6.80,16.54
80.667,-350.26,366.80,9.74,6.80,16.54
80.670,-350.26,366.80,9.74,6.80,16.54
80.674,-350.26,366.82,9.74,6.82,16.56
80.710,-350.26,366.82,9.74,6.82,16.56
80.718,-350.26,366.82,9.74,6.82,16.56
80.721,-350.26,366.82,9.74,6.82,16.56
80.743,-350.26,366.83,9.74,6.83,16.57
80.769,-350.26,366.83,9.74,6.83,16.57
80.771,-350.26,366.83,9.74,6.83,16.57
80.775,-350.26,366.83,9.74,6.83,16.57
